# t   theta_analytical   theta   omega   theta_errors   omega_errors   energy
4.5010000000e+00  -2.6768774472e-03  -2.4732751783e-03  -4.4246641645e-02  2.0360226894e-04  1.8923674186e-04  1.0088869601e-03
4.5020000000e+00  -2.7208908304e-03  -2.5174786637e-03  -4.4160277072e-02  2.0341216669e-04  1.9096703135e-04  1.0061514319e-03
4.5030000000e+00  -2.7648159647e-03  -2.5615956284e-03  -4.4073600418e-02  2.0322033631e-04  1.9269302943e-04  1.0034266018e-03
4.5040000000e+00  -2.8086525430e-03  -2.6056257609e-03  -4.3986612969e-02  2.0302678207e-04  1.9441472522e-04  1.0007124873e-03
4.5050000000e+00  -2.8524002595e-03  -2.6495687512e-03  -4.3899316012e-02  2.0283150829e-04  1.9613210791e-04  9.9800910545e-04
4.5060000000e+00  -2.8960588095e-03  -2.6934242902e-03  -4.3811710836e-02  2.0263451930e-04  1.9784516676e-04  9.9531647293e-04
4.5070000000e+00  -2.9396278899e-03  -2.7371920705e-03  -4.3723798731e-02  2.0243581940e-04  1.9955389105e-04  9.9263460600e-04
4.5080000000e+00  -2.9831071988e-03  -2.7808717858e-03  -4.3635580988e-02  2.0223541296e-04  2.0125827016e-04  9.8996352055e-04
4.5090000000e+00  -3.0264964354e-03  -2.8244631311e-03  -4.3547058901e-02  2.0203330432e-04  2.0295829350e-04  9.8730323210e-04
4.5100000000e+00  -3.0697953004e-03  -2.8679658026e-03  -4.3458233762e-02  2.0182949783e-04  2.0465395055e-04  9.8465375578e-04
4.5110000000e+00  -3.1130034959e-03  -2.9113794980e-03  -4.3369106866e-02  2.0162399787e-04  2.0634523085e-04  9.8201510633e-04
4.5120000000e+00  -3.1561207250e-03  -2.9547039162e-03  -4.3279679510e-02  2.0141680883e-04  2.0803212398e-04  9.7938729810e-04
4.5130000000e+00  -3.1991466924e-03  -2.9979387573e-03  -4.3189952990e-02  2.0120793509e-04  2.0971461960e-04  9.7677034508e-04
4.5140000000e+00  -3.2420811039e-03  -3.0410837229e-03  -4.3099928604e-02  2.0099738106e-04  2.1139270742e-04  9.7416426086e-04
4.5150000000e+00  -3.2849236668e-03  -3.0841385156e-03  -4.3009607652e-02  2.0078515115e-04  2.1306637720e-04  9.7156905865e-04
4.5160000000e+00  -3.3276740895e-03  -3.1271028397e-03  -4.2918991435e-02  2.0057124978e-04  2.1473561878e-04  9.6898475129e-04
4.5170000000e+00  -3.3703320819e-03  -3.1699764005e-03  -4.2828081253e-02  2.0035568139e-04  2.1640042202e-04  9.6641135123e-04
4.5180000000e+00  -3.4128973551e-03  -3.2127589047e-03  -4.2736878409e-02  2.0013845042e-04  2.1806077688e-04  9.6384887053e-04
4.5190000000e+00  -3.4553696215e-03  -3.2554500602e-03  -4.2645384206e-02  1.9991956132e-04  2.1971667336e-04  9.6129732089e-04
4.5200000000e+00  -3.4977485950e-03  -3.2980495764e-03  -4.2553599950e-02  1.9969901856e-04  2.2136810151e-04  9.5875671361e-04
4.5210000000e+00  -3.5400339905e-03  -3.3405571639e-03  -4.2461526947e-02  1.9947682661e-04  2.2301505144e-04  9.5622705963e-04
4.5220000000e+00  -3.5822255245e-03  -3.3829725345e-03  -4.2369166501e-02  1.9925298996e-04  2.2465751333e-04  9.5370836951e-04
4.5230000000e+00  -3.6243229146e-03  -3.4252954015e-03  -4.2276519922e-02  1.9902751309e-04  2.2629547742e-04  9.5120065341e-04
4.5240000000e+00  -3.6663258799e-03  -3.4675254794e-03  -4.2183588517e-02  1.9880040050e-04  2.2792893399e-04  9.4870392113e-04
4.5250000000e+00  -3.7082341408e-03  -3.5096624840e-03  -4.2090373597e-02  1.9857165672e-04  2.2955787339e-04  9.4621818209e-04
4.5260000000e+00  -3.7500474188e-03  -3.5517061325e-03  -4.1996876472e-02  1.9834128627e-04  2.3118228603e-04  9.4374344534e-04
4.5270000000e+00  -3.7917654370e-03  -3.5936561433e-03  -4.1903098452e-02  1.9810929366e-04  2.3280216236e-04  9.4127971954e-04
4.5280000000e+00  -3.8333879197e-03  -3.6355122362e-03  -4.1809040852e-02  1.9787568346e-04  2.3441749292e-04  9.3882701299e-04
4.5290000000e+00  -3.8749145925e-03  -3.6772741323e-03  -4.1714704983e-02  1.9764046020e-04  2.3602826829e-04  9.3638533361e-04
4.5300000000e+00  -3.9163451823e-03  -3.7189415539e-03  -4.1620092160e-02  1.9740362844e-04  2.3763447909e-04  9.3395468893e-04
4.5310000000e+00  -3.9576794175e-03  -3.7605142247e-03  -4.1525203698e-02  1.9716519276e-04  2.3923611604e-04  9.3153508614e-04
4.5320000000e+00  -3.9989170276e-03  -3.8019918698e-03  -4.1430040913e-02  1.9692515774e-04  2.4083316987e-04  9.2912653202e-04
4.5330000000e+00  -4.0400577435e-03  -3.8433742156e-03  -4.1334605122e-02  1.9668352795e-04  2.4242563142e-04  9.2672903301e-04
4.5340000000e+00  -4.0811012975e-03  -3.8846609895e-03  -4.1238897642e-02  1.9644030801e-04  2.4401349154e-04  9.2434259515e-04
4.5350000000e+00  -4.1220474232e-03  -3.9258519207e-03  -4.1142919791e-02  1.9619550251e-04  2.4559674116e-04  9.2196722414e-04
4.5360000000e+00  -4.1628958555e-03  -3.9669467394e-03  -4.1046672890e-02  1.9594911607e-04  2.4717537128e-04  9.1960292528e-04
4.5370000000e+00  -4.2036463306e-03  -4.0079451773e-03  -4.0950158257e-02  1.9570115331e-04  2.4874937294e-04  9.1724970353e-04
4.5380000000e+00  -4.2442985860e-03  -4.0488469671e-03  -4.0853377213e-02  1.9545161887e-04  2.5031873724e-04  9.1490756346e-04
4.5390000000e+00  -4.2848523607e-03  -4.0896518433e-03  -4.0756331080e-02  1.9520051738e-04  2.5188345534e-04  9.1257650927e-04
4.5400000000e+00  -4.3253073949e-03  -4.1303595414e-03  -4.0659021181e-02  1.9494785351e-04  2.5344351847e-04  9.1025654481e-04
4.5410000000e+00  -4.3656634301e-03  -4.1709697982e-03  -4.0561448839e-02  1.9469363190e-04  2.5499891789e-04  9.0794767356e-04
4.5420000000e+00  -4.4059202092e-03  -4.2114823520e-03  -4.0463615376e-02  1.9443785723e-04  2.5654964496e-04  9.0564989862e-04
4.5430000000e+00  -4.4460774765e-03  -4.2518969423e-03  -4.0365522118e-02  1.9418053417e-04  2.5809569105e-04  9.0336322274e-04
4.5440000000e+00  -4.4861349775e-03  -4.2922133101e-03  -4.0267170389e-02  1.9392166741e-04  2.5963704762e-04  9.0108764830e-04
4.5450000000e+00  -4.5260924591e-03  -4.3324311974e-03  -4.0168561516e-02  1.9366126164e-04  2.6117370619e-04  8.9882317732e-04
4.5460000000e+00  -4.5659496694e-03  -4.3725503478e-03  -4.0069696825e-02  1.9339932157e-04  2.6270565831e-04  8.9656981145e-04
4.5470000000e+00  -4.6057063581e-03  -4.4125705062e-03  -3.9970577643e-02  1.9313585190e-04  2.6423289562e-04  8.9432755200e-04
4.5480000000e+00  -4.6453622761e-03  -4.4524914187e-03  -3.9871205298e-02  1.9287085735e-04  2.6575540980e-04  8.9209639989e-04
4.5490000000e+00  -4.6849171755e-03  -4.4923128329e-03  -3.9771581118e-02  1.9260434265e-04  2.6727319259e-04  8.8987635570e-04
4.5500000000e+00  -4.7243708100e-03  -4.5320344975e-03  -3.9671706432e-02  1.9233631254e-04  2.6878623580e-04  8.8766741964e-04
4.5510000000e+00  -4.7637229345e-03  -4.5716561627e-03  -3.9571582571e-02  1.9206677177e-04  2.7029453127e-04  8.8546959157e-04
4.5520000000e+00  -4.8029733051e-03  -4.6111775800e-03  -3.9471210863e-02  1.9179572507e-04  2.7179807093e-04  8.8328287100e-04
4.5530000000e+00  -4.8421216795e-03  -4.6505985022e-03  -3.9370592641e-02  1.9152317721e-04  2.7329684674e-04  8.8110725707e-04
4.5540000000e+00  -4.8811678165e-03  -4.6899186836e-03  -3.9269729234e-02  1.9124913296e-04  2.7479085075e-04  8.7894274856e-04
4.5550000000e+00  -4.9201114765e-03  -4.7291378794e-03  -3.9168621975e-02  1.9097359710e-04  2.7628007504e-04  8.7678934391e-04
4.5560000000e+00  -4.9589524211e-03  -4.7682558467e-03  -3.9067272197e-02  1.9069657441e-04  2.7776451176e-04  8.7464704121e-04
4.5570000000e+00  -4.9976904131e-03  -4.8072723434e-03  -3.8965681233e-02  1.9041806968e-04  2.7924415312e-04  8.7251583818e-04
4.5580000000e+00  -5.0363252169e-03  -4.8461871292e-03  -3.8863850414e-02  1.9013808770e-04  2.8071899138e-04  8.7039573220e-04
4.5590000000e+00  -5.0748565980e-03  -4.8849999647e-03  -3.8761781077e-02  1.8985663330e-04  2.8218901885e-04  8.6828672029e-04
4.5600000000e+00  -5.1132843235e-03  -4.9237106123e-03  -3.8659474554e-02  1.8957371127e-04  2.8365422793e-04  8.6618879915e-04
4.5610000000e+00  -5.1516081617e-03  -4.9623188352e-03  -3.8556932181e-02  1.8928932645e-04  2.8511461104e-04  8.6410196509e-04
4.5620000000e+00  -5.1898278821e-03  -5.0008243985e-03  -3.8454155293e-02  1.8900348366e-04  2.8657016069e-04  8.6202621410e-04
4.5630000000e+00  -5.2279432558e-03  -5.0392270681e-03  -3.8351145226e-02  1.8871618774e-04  2.8802086942e-04  8.5996154181e-04
4.5640000000e+00  -5.2659540552e-03  -5.0775266116e-03  -3.8247903315e-02  1.8842744354e-04  2.8946672985e-04  8.5790794352e-04
4.5650000000e+00  -5.3038600538e-03  -5.1157227979e-03  -3.8144430898e-02  1.8813725590e-04  2.9090773464e-04  8.5586541417e-04
4.5660000000e+00  -5.3416610267e-03  -5.1538153970e-03  -3.8040729311e-02  1.8784562969e-04  2.9234387653e-04  8.5383394836e-04
4.5670000000e+00  -5.3793567503e-03  -5.1918041806e-03  -3.7936799891e-02  1.8755256977e-04  2.9377514829e-04  8.5181354035e-04
4.5680000000e+00  -5.4169470023e-03  -5.2296889213e-03  -3.7832643977e-02  1.8725808102e-04  2.9520154277e-04  8.4980418407e-04
4.5690000000e+00  -5.4544315618e-03  -5.2674693935e-03  -3.7728262905e-02  1.8696216832e-04  2.9662305287e-04  8.4780587310e-04
4.5700000000e+00  -5.4918102091e-03  -5.3051453725e-03  -3.7623658015e-02  1.8666483655e-04  2.9803967155e-04  8.4581860066e-04
4.5710000000e+00  -5.5290827259e-03  -5.3427166353e-03  -3.7518830645e-02  1.8636609061e-04  2.9945139181e-04  8.4384235967e-04
4.5720000000e+00  -5.5662488955e-03  -5.3801829601e-03  -3.7413782134e-02  1.8606593540e-04  3.0085820674e-04  8.4187714270e-04
4.5730000000e+00  -5.6033085022e-03  -5.4175441263e-03  -3.7308513821e-02  1.8576437583e-04  3.0226010947e-04  8.3992294197e-04
4.5740000000e+00  -5.6402613317e-03  -5.4547999149e-03  -3.7203027046e-02  1.8546141682e-04  3.0365709317e-04  8.3797974937e-04
4.5750000000e+00  -5.6771071713e-03  -5.4919501081e-03  -3.7097323149e-02  1.8515706328e-04  3.0504915110e-04  8.3604755648e-04
4.5760000000e+00  -5.7138458095e-03  -5.5289944893e-03  -3.6991403469e-02  1.8485132016e-04  3.0643627657e-04  8.3412635452e-04
4.5770000000e+00  -5.7504770359e-03  -5.5659328435e-03  -3.6885269347e-02  1.8454419238e-04  3.0781846292e-04  8.3221613438e-04
4.5780000000e+00  -5.7870006418e-03  -5.6027649570e-03  -3.6778922123e-02  1.8423568488e-04  3.0919570359e-04  8.3031688665e-04
4.5790000000e+00  -5.8234164198e-03  -5.6394906172e-03  -3.6672363138e-02  1.8392580262e-04  3.1056799204e-04  8.2842860156e-04
4.5800000000e+00  -5.8597241636e-03  -5.6761096131e-03  -3.6565593734e-02  1.8361455055e-04  3.1193532181e-04  8.2655126903e-04
4.5810000000e+00  -5.8959236686e-03  -5.7126217350e-03  -3.6458615250e-02  1.8330193363e-04  3.1329768649e-04  8.2468487863e-04
4.5820000000e+00  -5.9320147312e-03  -5.7490267743e-03  -3.6351429029e-02  1.8298795684e-04  3.1465507973e-04  8.2282941964e-04
4.5830000000e+00  -5.9679971493e-03  -5.7853245242e-03  -3.6244036412e-02  1.8267262513e-04  3.1600749523e-04  8.2098488099e-04
4.5840000000e+00  -6.0038707223e-03  -5.8215147788e-03  -3.6136438741e-02  1.8235594351e-04  3.1735492676e-04  8.1915125130e-04
4.5850000000e+00  -6.0396352507e-03  -5.8575973338e-03  -3.6028637356e-02  1.8203791694e-04  3.1869736814e-04  8.1732851886e-04
4.5860000000e+00  -6.0752905365e-03  -5.8935719861e-03  -3.5920633601e-02  1.8171855044e-04  3.2003481324e-04  8.1551667165e-04
4.5870000000e+00  -6.1108363830e-03  -5.9294385340e-03  -3.5812428816e-02  1.8139784898e-04  3.2136725601e-04  8.1371569732e-04
4.5880000000e+00  -6.1462725947e-03  -5.9651967771e-03  -3.5704024345e-02  1.8107581759e-04  3.2269469042e-04  8.1192558322e-04
4.5890000000e+00  -6.1815989778e-03  -6.0008465166e-03  -3.5595421529e-02  1.8075246127e-04  3.2401711054e-04  8.1014631635e-04
4.5900000000e+00  -6.2168153396e-03  -6.0363875545e-03  -3.5486621710e-02  1.8042778504e-04  3.2533451046e-04  8.0837788344e-04
4.5910000000e+00  -6.2519214887e-03  -6.0718196948e-03  -3.5377626231e-02  1.8010179393e-04  3.2664688436e-04  8.0662027087e-04
4.5920000000e+00  -6.2869172352e-03  -6.1071427422e-03  -3.5268436434e-02  1.7977449295e-04  3.2795422646e-04  8.0487346472e-04
4.5930000000e+00  -6.3218023905e-03  -6.1423565033e-03  -3.5159053661e-02  1.7944588715e-04  3.2925653102e-04  8.0313745077e-04
4.5940000000e+00  -6.3565767672e-03  -6.1774607857e-03  -3.5049479254e-02  1.7911598157e-04  3.3055379239e-04  8.0141221447e-04
4.5950000000e+00  -6.3912401796e-03  -6.2124553984e-03  -3.4939714556e-02  1.7878478125e-04  3.3184600496e-04  7.9969774098e-04
4.5960000000e+00  -6.4257924430e-03  -6.2473401518e-03  -3.4829760910e-02  1.7845229125e-04  3.3313316318e-04  7.9799401514e-04
4.5970000000e+00  -6.4602333743e-03  -6.2821148577e-03  -3.4719619657e-02  1.7811851661e-04  3.3441526156e-04  7.9630102149e-04
4.5980000000e+00  -6.4945627914e-03  -6.3167793290e-03  -3.4609292139e-02  1.7778346241e-04  3.3569229465e-04  7.9461874426e-04
4.5990000000e+00  -6.5287805140e-03  -6.3513333803e-03  -3.4498779700e-02  1.7744713371e-04  3.3696425708e-04  7.9294716740e-04
4.6000000000e+00  -6.5628863628e-03  -6.3857768272e-03  -3.4388083681e-02  1.7710953559e-04  3.3823114353e-04  7.9128627451e-04
4.6010000000e+00  -6.5968801600e-03  -6.4201094869e-03  -3.4277205423e-02  1.7677067312e-04  3.3949294873e-04  7.8963604895e-04
4.6020000000e+00  -6.6307617292e-03  -6.4543311778e-03  -3.4166146270e-02  1.7643055139e-04  3.4074966747e-04  7.8799647374e-04
4.6030000000e+00  -6.6645308951e-03  -6.4884417196e-03  -3.4054907562e-02  1.7608917548e-04  3.4200129460e-04  7.8636753160e-04
4.6040000000e+00  -6.6981874840e-03  -6.5224409335e-03  -3.3943490643e-02  1.7574655050e-04  3.4324782502e-04  7.8474920499e-04
4.6050000000e+00  -6.7317313235e-03  -6.5563286419e-03  -3.3831896852e-02  1.7540268153e-04  3.4448925369e-04  7.8314147604e-04
4.6060000000e+00  -6.7651622424e-03  -6.5901046687e-03  -3.3720127532e-02  1.7505757369e-04  3.4572557564e-04  7.8154432661e-04
4.6070000000e+00  -6.7984800710e-03  -6.6237688389e-03  -3.3608184024e-02  1.7471123209e-04  3.4695678593e-04  7.7995773825e-04
4.6080000000e+00  -6.8316846410e-03  -6.6573209791e-03  -3.3496067670e-02  1.7436366183e-04  3.4818287970e-04  7.7838169222e-04
4.6090000000e+00  -6.8647757851e-03  -6.6907609171e-03  -3.3383779809e-02  1.7401486803e-04  3.4940385214e-04  7.7681616952e-04
4.6100000000e+00  -6.8977533379e-03  -6.7240884820e-03  -3.3271321783e-02  1.7366485583e-04  3.5061969848e-04  7.7526115083e-04
4.6110000000e+00  -6.9306171347e-03  -6.7573035044e-03  -3.3158694933e-02  1.7331363035e-04  3.5183041404e-04  7.7371661655e-04
4.6120000000e+00  -6.9633670128e-03  -6.7904058161e-03  -3.3045900598e-02  1.7296119671e-04  3.5303599416e-04  7.7218254681e-04
4.6130000000e+00  -6.9960028103e-03  -6.8233952502e-03  -3.2932940120e-02  1.7260756007e-04  3.5423643426e-04  7.7065892145e-04
4.6140000000e+00  -7.0285243669e-03  -6.8562716414e-03  -3.2819814837e-02  1.7225272556e-04  3.5543172981e-04  7.6914572003e-04
4.6150000000e+00  -7.0609315237e-03  -6.8890348254e-03  -3.2706526089e-02  1.7189669833e-04  3.5662187633e-04  7.6764292181e-04
4.6160000000e+00  -7.0932241230e-03  -6.9216846395e-03  -3.2593075216e-02  1.7153948353e-04  3.5780686942e-04  7.6615050580e-04
4.6170000000e+00  -7.1254020085e-03  -6.9542209222e-03  -3.2479463556e-02  1.7118108631e-04  3.5898670470e-04  7.6466845073e-04
4.6180000000e+00  -7.1574650253e-03  -6.9866435135e-03  -3.2365692449e-02  1.7082151184e-04  3.6016137788e-04  7.6319673502e-04
4.6190000000e+00  -7.1894130197e-03  -7.0189522544e-03  -3.2251763233e-02  1.7046076528e-04  3.6133088470e-04  7.6173533687e-04
4.6200000000e+00  -7.2212458395e-03  -7.0511469877e-03  -3.2137677246e-02  1.7009885179e-04  3.6249522097e-04  7.6028423416e-04
4.6210000000e+00  -7.2529633337e-03  -7.0832275571e-03  -3.2023435825e-02  1.6973577656e-04  3.6365438256e-04  7.5884340453e-04
4.6220000000e+00  -7.2845653527e-03  -7.1151938080e-03  -3.1909040309e-02  1.6937154475e-04  3.6480836538e-04  7.5741282533e-04
4.6230000000e+00  -7.3160517484e-03  -7.1470455868e-03  -3.1794492033e-02  1.6900616156e-04  3.6595716541e-04  7.5599247366e-04
4.6240000000e+00  -7.3474223737e-03  -7.1787827416e-03  -3.1679792336e-02  1.6863963215e-04  3.6710077868e-04  7.5458232634e-04
4.6250000000e+00  -7.3786770832e-03  -7.2104051214e-03  -3.1564942552e-02  1.6827196173e-04  3.6823920127e-04  7.5318235993e-04
4.6260000000e+00  -7.4098157326e-03  -7.2419125771e-03  -3.1449944019e-02  1.6790315548e-04  3.6937242934e-04  7.5179255072e-04
4.6270000000e+00  -7.4408381790e-03  -7.2733049603e-03  -3.1334798072e-02  1.6753321860e-04  3.7050045908e-04  7.5041287475e-04
4.6280000000e+00  -7.4717442808e-03  -7.3045821245e-03  -3.1219506044e-02  1.6716215630e-04  3.7162328674e-04  7.4904330780e-04
4.6290000000e+00  -7.5025338980e-03  -7.3357439242e-03  -3.1104069273e-02  1.6678997376e-04  3.7274090864e-04  7.4768382539e-04
4.6300000000e+00  -7.5332068915e-03  -7.3667902153e-03  -3.0988489090e-02  1.6641667622e-04  3.7385332114e-04  7.4633440276e-04
4.6310000000e+00  -7.5637631239e-03  -7.3977208550e-03  -3.0872766831e-02  1.6604226886e-04  3.7496052067e-04  7.4499501494e-04
4.6320000000e+00  -7.5942024589e-03  -7.4285357020e-03  -3.0756903828e-02  1.6566675691e-04  3.7606250369e-04  7.4366563666e-04
4.6330000000e+00  -7.6245247618e-03  -7.4592346162e-03  -3.0640901414e-02  1.6529014559e-04  3.7715926675e-04  7.4234624242e-04
4.6340000000e+00  -7.6547298989e-03  -7.4898174588e-03  -3.0524760922e-02  1.6491244012e-04  3.7825080643e-04  7.4103680648e-04
4.6350000000e+00  -7.6848177382e-03  -7.5202840925e-03  -3.0408483683e-02  1.6453364572e-04  3.7933711937e-04  7.3973730283e-04
4.6360000000e+00  -7.7147881487e-03  -7.5506343810e-03  -3.0292071028e-02  1.6415376762e-04  3.8041820228e-04  7.3844770523e-04
4.6370000000e+00  -7.7446410009e-03  -7.5808681898e-03  -3.0175524289e-02  1.6377281106e-04  3.8149405191e-04  7.3716798717e-04
4.6380000000e+00  -7.7743761666e-03  -7.6109853854e-03  -3.0058844794e-02  1.6339078127e-04  3.8256466507e-04  7.3589812193e-04
4.6390000000e+00  -7.8039935191e-03  -7.6409858356e-03  -2.9942033875e-02  1.6300768348e-04  3.8363003862e-04  7.3463808252e-04
4.6400000000e+00  -7.8334929327e-03  -7.6708694098e-03  -2.9825092859e-02  1.6262352294e-04  3.8469016949e-04  7.3338784171e-04
4.6410000000e+00  -7.8628742833e-03  -7.7006359784e-03  -2.9708023076e-02  1.6223830489e-04  3.8574505465e-04  7.3214737206e-04
4.6420000000e+00  -7.8921374480e-03  -7.7302854134e-03  -2.9590825852e-02  1.6185203458e-04  3.8679469113e-04  7.3091664586e-04
4.6430000000e+00  -7.9212823053e-03  -7.7598175881e-03  -2.9473502516e-02  1.6146471726e-04  3.8783907601e-04  7.2969563518e-04
4.6440000000e+00  -7.9503087350e-03  -7.7892323769e-03  -2.9356054394e-02  1.6107635818e-04  3.8887820644e-04  7.2848431185e-04
4.6450000000e+00  -7.9792166183e-03  -7.8185296557e-03  -2.9238482812e-02  1.6068696260e-04  3.8991207962e-04  7.2728264748e-04
4.6460000000e+00  -8.0080058375e-03  -7.8477093018e-03  -2.9120789095e-02  1.6029653577e-04  3.9094069278e-04  7.2609061342e-04
4.6470000000e+00  -8.0366762766e-03  -7.8767711936e-03  -2.9002974568e-02  1.5990508296e-04  3.9196404325e-04  7.2490818082e-04
4.6480000000e+00  -8.0652278205e-03  -7.9057152111e-03  -2.8885040555e-02  1.5951260944e-04  3.9298212837e-04  7.2373532059e-04
4.6490000000e+00  -8.0936603558e-03  -7.9345412353e-03  -2.8766988379e-02  1.5911912046e-04  3.9399494557e-04  7.2257200342e-04
4.6500000000e+00  -8.1219737702e-03  -7.9632491489e-03  -2.8648819362e-02  1.5872462130e-04  3.9500249231e-04  7.2141819977e-04
4.6510000000e+00  -8.1501679528e-03  -7.9918388356e-03  -2.8530534828e-02  1.5832911724e-04  3.9600476611e-04  7.2027387988e-04
4.6520000000e+00  -8.1782427940e-03  -8.0203101805e-03  -2.8412136096e-02  1.5793261353e-04  3.9700176456e-04  7.1913901377e-04
4.6530000000e+00  -8.2061981856e-03  -8.0486630701e-03  -2.8293624488e-02  1.5753511547e-04  3.9799348529e-04  7.1801357124e-04
4.6540000000e+00  -8.2340340206e-03  -8.0768973923e-03  -2.8175001323e-02  1.5713662832e-04  3.9897992598e-04  7.1689752187e-04
4.6550000000e+00  -8.2617501934e-03  -8.1050130360e-03  -2.8056267920e-02  1.5673715738e-04  3.9996108438e-04  7.1579083503e-04
4.6560000000e+00  -8.2893465997e-03  -8.1330098918e-03  -2.7937425597e-02  1.5633670791e-04  4.0093695828e-04  7.1469347988e-04
4.6570000000e+00  -8.3168231366e-03  -8.1608878514e-03  -2.7818475673e-02  1.5593528522e-04  4.0190754553e-04  7.1360542535e-04
4.6580000000e+00  -8.3441797023e-03  -8.1886468077e-03  -2.7699419462e-02  1.5553289459e-04  4.0287284405e-04  7.1252664017e-04
4.6590000000e+00  -8.3714161966e-03  -8.2162866553e-03  -2.7580258282e-02  1.5512954130e-04  4.0383285178e-04  7.1145709287e-04
4.6600000000e+00  -8.3985325204e-03  -8.2438072897e-03  -2.7460993447e-02  1.5472523065e-04  4.0478756674e-04  7.1039675176e-04
4.6610000000e+00  -8.4255285760e-03  -8.2712086081e-03  -2.7341626271e-02  1.5431996793e-04  4.0573698700e-04  7.0934558496e-04
4.6620000000e+00  -8.4524042670e-03  -8.2984905086e-03  -2.7222158068e-02  1.5391375844e-04  4.0668111068e-04  7.0830356036e-04
4.6630000000e+00  -8.4791594984e-03  -8.3256528910e-03  -2.7102590151e-02  1.5350660747e-04  4.0761993595e-04  7.0727064567e-04
4.6640000000e+00  -8.5057941764e-03  -8.3526956561e-03  -2.6982923830e-02  1.5309852033e-04  4.0855346104e-04  7.0624680839e-04
4.6650000000e+00  -8.5323082086e-03  -8.3796187063e-03  -2.6863160417e-02  1.5268950232e-04  4.0948168424e-04  7.0523201584e-04
4.6660000000e+00  -8.5587015037e-03  -8.4064219450e-03  -2.6743301223e-02  1.5227955873e-04  4.1040460388e-04  7.0422623511e-04
4.6670000000e+00  -8.5849739721e-03  -8.4331052772e-03  -2.6623347554e-02  1.5186869488e-04  4.1132221835e-04  7.0322943313e-04
4.6680000000e+00  -8.6111255251e-03  -8.4596686091e-03  -2.6503300721e-02  1.5145691606e-04  4.1223452609e-04  7.0224157661e-04
4.6690000000e+00  -8.6371560756e-03  -8.4861118480e-03  -2.6383162029e-02  1.5104422760e-04  4.1314152561e-04  7.0126263208e-04
4.6700000000e+00  -8.6630655377e-03  -8.5124349029e-03  -2.6262932786e-02  1.5063063478e-04  4.1404321545e-04  7.0029256589e-04
4.6710000000e+00  -8.6888538268e-03  -8.5386376839e-03  -2.6142614297e-02  1.5021614294e-04  4.1493959421e-04  6.9933134418e-04
4.6720000000e+00  -8.7145208596e-03  -8.5647201022e-03  -2.6022207865e-02  1.4980075736e-04  4.1583066056e-04  6.9837893292e-04
4.6730000000e+00  -8.7400665541e-03  -8.5906820707e-03  -2.5901714795e-02  1.4938448339e-04  4.1671641320e-04  6.9743529790e-04
4.6740000000e+00  -8.7654908297e-03  -8.6165235034e-03  -2.5781136389e-02  1.4896732631e-04  4.1759685091e-04  6.9650040470e-04
4.6750000000e+00  -8.7907936069e-03  -8.6422443155e-03  -2.5660473948e-02  1.4854929146e-04  4.1847197248e-04  6.9557421876e-04
4.6760000000e+00  -8.8159748078e-03  -8.6678444237e-03  -2.5539728772e-02  1.4813038414e-04  4.1934177681e-04  6.9465670530e-04
4.6770000000e+00  -8.8410343556e-03  -8.6933237459e-03  -2.5418902162e-02  1.4771060967e-04  4.2020626280e-04  6.9374782939e-04
4.6780000000e+00  -8.8659721747e-03  -8.7186822013e-03  -2.5297995415e-02  1.4728997339e-04  4.2106542945e-04  6.9284755592e-04
4.6790000000e+00  -8.8907881910e-03  -8.7439197104e-03  -2.5177009829e-02  1.4686848059e-04  4.2191927576e-04  6.9195584960e-04
4.6800000000e+00  -8.9154823317e-03  -8.7690361951e-03  -2.5055946701e-02  1.4644613661e-04  4.2276780084e-04  6.9107267497e-04
4.6810000000e+00  -8.9400545252e-03  -8.7940315784e-03  -2.4934807325e-02  1.4602294676e-04  4.2361100381e-04  6.9019799639e-04
4.6820000000e+00  -8.9645047011e-03  -8.8189057848e-03  -2.4813592996e-02  1.4559891637e-04  4.2444888385e-04  6.8933177808e-04
4.6830000000e+00  -8.9888327906e-03  -8.8436587399e-03  -2.4692305007e-02  1.4517405077e-04  4.2528144022e-04  6.8847398406e-04
4.6840000000e+00  -9.0130387259e-03  -8.8682903707e-03  -2.4570944650e-02  1.4474835527e-04  4.2610867221e-04  6.8762457822e-04
4.6850000000e+00  -9.0371224407e-03  -8.8928006055e-03  -2.4449513216e-02  1.4432183520e-04  4.2693057915e-04  6.8678352424e-04
4.6860000000e+00  -9.0610838697e-03  -8.9171893738e-03  -2.4328011994e-02  1.4389449589e-04  4.2774716045e-04  6.8595078569e-04
4.6870000000e+00  -9.0849229493e-03  -8.9414566066e-03  -2.4206442275e-02  1.4346634265e-04  4.2855841556e-04  6.8512632594e-04
4.6880000000e+00  -9.1086396168e-03  -8.9656022360e-03  -2.4084805344e-02  1.4303738083e-04  4.2936434398e-04  6.8431010823e-04
4.6890000000e+00  -9.1322338111e-03  -8.9896261953e-03  -2.3963102489e-02  1.4260761574e-04  4.3016494526e-04  6.8350209563e-04
4.6900000000e+00  -9.1557054721e-03  -9.0135284194e-03  -2.3841334995e-02  1.4217705272e-04  4.3096021901e-04  6.8270225106e-04
4.6910000000e+00  -9.1790545413e-03  -9.0373088442e-03  -2.3719504146e-02  1.4174569708e-04  4.3175016490e-04  6.8191053728e-04
